,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,year,min_revenue,name_upper,name_lower
104,16646169,Beautiful open loft-7 minute walk to the beach! 🏖,110012006,Ray And Candice,Westmorland,Shediac,46.22063,-64.33963,Entire home/apt,136,2,39,2022-06-19,0.65,1,85,11,,2022.0,272,BEAUTIFUL OPEN LOFT-7 MINUTE WALK TO THE BEACH! 🏖,beautiful open loft-7 minute walk to the beach! 🏖
105,13347871,Lit Queen bed - Waterfront - Zen,58916219,Chantal,Gloucester,Saumarez,47.47454,-64.92189,Private room,55,3,101,2022-05-22,1.56,2,334,5,,2022.0,165,LIT QUEEN BED - WATERFRONT - ZEN,lit queen bed - waterfront - zen
106,16660845,Bachelor Suite beside Moncton hospital,110166848,Jeanette,Westmorland,Moncton,46.10538,-64.80821,Entire home/apt,79,4,148,2022-05-14,2.26,1,300,10,,2022.0,316,BACHELOR SUITE BESIDE MONCTON HOSPITAL,bachelor suite beside moncton hospital
107,16691883,"Arianna's Place!  Luxury cottage,  Pointe Du Chene",26695369,Andrea,Westmorland,Shediac,46.23609,-64.52046,Entire home/apt,175,6,18,2021-09-18,0.3,2,4,5,,2021.0,1050,"ARIANNA'S PLACE!  LUXURY COTTAGE,  POINTE DU CHENE","arianna's place!  luxury cottage,  pointe du chene"
108,13641865,Cozy cottage by the Sea,79154617,Christine,Kent,Dundas,46.31342,-64.69247,Entire home/apt,151,2,174,2022-06-19,2.39,4,100,22,,2022.0,302,COZY COTTAGE BY THE SEA,cozy cottage by the sea
109,16731778,Sunrise Cottage,41364853,Wendy,Kent,Dundas,46.3255,-64.51957,Entire home/apt,175,7,40,2021-09-26,0.66,2,306,13,,2021.0,1225,SUNRISE COTTAGE,sunrise cottage
110,13656456,Serenity by the sea Cottage - Beach Access,3756641,Krista & Jordy,Charlotte,Saint Andrews,45.13218,-67.04969,Entire home/apt,287,2,79,2022-05-25,1.09,2,53,8,,2022.0,574,SERENITY BY THE SEA COTTAGE - BEACH ACCESS,serenity by the sea cottage - beach access
111,16826241,Dieppe Center - fully furnished 1 bedroom suite,93644538,Lorraine,Westmorland,Moncton,46.0986,-64.75425,Entire home/apt,77,3,6,2019-11-22,0.1,16,0,0,,2019.0,231,DIEPPE CENTER - FULLY FURNISHED 1 BEDROOM SUITE,dieppe center - fully furnished 1 bedroom suite
112,16840159,Charming Carriage House Just Steps from Downtown,112107750,Sylvia,Charlotte,Saint Andrews,45.07458,-67.05338,Entire home/apt,105,3,61,2020-08-25,0.98,1,2,0,,2020.0,315,CHARMING CARRIAGE HOUSE JUST STEPS FROM DOWNTOWN,charming carriage house just steps from downtown
113,13666678,East Apartment,6772314,Dwight & Cheryl,Saint John,City of Saint John,45.27353,-66.05309,Private room,116,3,23,2018-09-02,0.32,10,241,0,,2018.0,348,EAST APARTMENT,east apartment
114,16857715,The Church House - a unique cottage experience,6160610,Gunther,Westmorland,Botsford,46.13084,-63.82366,Entire home/apt,340,3,23,2022-06-12,0.38,2,163,4,,2022.0,1020,THE CHURCH HOUSE - A UNIQUE COTTAGE EXPERIENCE,the church house - a unique cottage experience
115,13693886,Cozy appartement near the sea,73365610,Michel,Gloucester,Caraquet,47.77121,-64.98189,Entire home/apt,95,1,126,2022-06-14,1.75,2,290,18,,2022.0,95,COZY APPARTEMENT NEAR THE SEA,cozy appartement near the sea
116,13742628,"Wild, Rustic and Artsy - The Potter's Loft",54793370,Tim,Albert,Harvey,45.69089,-64.70947,Entire home/apt,125,2,49,2022-06-22,0.68,1,75,11,,2022.0,250,"WILD, RUSTIC AND ARTSY - THE POTTER'S LOFT","wild, rustic and artsy - the potter's loft"
117,2664825,Victorian Apartment Close to Uptown,6772314,Dwight & Cheryl,Saint John,City of Saint John,45.27354,-66.05299,Private room,160,1,50,2020-01-26,0.57,10,174,0,,2020.0,160,VICTORIAN APARTMENT CLOSE TO UPTOWN,victorian apartment close to uptown
118,13748115,"Séjourner au bord de la mer, en Acadie",80523518,Famille,Gloucester,Caraquet,47.77041,-65.03085,Private room,117,1,14,2022-04-17,0.2,8,121,3,,2022.0,117,"SÉJOURNER AU BORD DE LA MER, EN ACADIE","séjourner au bord de la mer, en acadie"
119,2745462,Oceanfront Cottage - Paradise Point,14045406,Shannon,Charlotte,Saint George,45.0635,-66.82176,Entire home/apt,160,2,193,2022-05-24,1.97,1,286,11,,2022.0,320,OCEANFRONT COTTAGE - PARADISE POINT,oceanfront cottage - paradise point
120,13764356,Saint John-river cottage  Windwood Point - Welcome,80722780,Matthew,Saint John,City of Saint John,45.28025,-66.15243,Entire home/apt,133,3,68,2022-06-08,0.96,1,281,23,,2022.0,399,SAINT JOHN-RIVER COTTAGE  WINDWOOD POINT - WELCOME,saint john-river cottage  windwood point - welcome
121,3112270,Bay of Fundy Oceanfront Retreat,2714886,Karen,Saint John,Musquash,45.11858,-66.37346,Entire home/apt,388,3,0,,,4,2,0,,,1164,BAY OF FUNDY OCEANFRONT RETREAT,bay of fundy oceanfront retreat
122,13768663,The Cottage - Where Sunsets are the Main Event!,11667115,Candace,Northumberland,Hardwicke,47.05796,-65.13031,Entire home/apt,400,2,2,2021-08-02,0.18,1,59,2,,2021.0,800,THE COTTAGE - WHERE SUNSETS ARE THE MAIN EVENT!,the cottage - where sunsets are the main event!
123,3164623,"Studio#2 Downtown,  Superhost",13302046,Victoria,York,Fredericton,45.95817,-66.63426,Entire home/apt,121,1,315,2022-06-19,3.24,5,266,16,,2022.0,121,"STUDIO#2 DOWNTOWN,  SUPERHOST","studio#2 downtown,  superhost"
124,13854534,Cozy cabin with waterfalls,81836385,Laurel,Charlotte,Saint Croix,45.229,-67.13664,Entire home/apt,150,2,93,2022-06-13,1.29,2,73,12,,2022.0,300,COZY CABIN WITH WATERFALLS,cozy cabin with waterfalls
125,3217193,Harris Hatch - Starfish Suite,16292752,Karen,Charlotte,Saint Andrews,45.0754,-67.05535,Entire home/apt,148,2,65,2022-06-18,0.67,2,179,24,,2022.0,296,HARRIS HATCH - STARFISH SUITE,harris hatch - starfish suite
126,13864192,Modern Upscale 1 Bedroom in Uptown Saint John,50511831,Historica,Saint John,City of Saint John,45.27246,-66.06069,Entire home/apt,133,7,21,2022-02-18,0.29,11,0,4,,2022.0,931,MODERN UPSCALE 1 BEDROOM IN UPTOWN SAINT JOHN,modern upscale 1 bedroom in uptown saint john
127,13909460,Harbour View Cottage,52510687,Lynn,Queens,Canning,45.91503,-66.09958,Entire home/apt,175,2,218,2022-06-22,3.63,1,211,49,,2022.0,350,HARBOUR VIEW COTTAGE,harbour view cottage
128,3260745,"Skyline Resort with Pool, Hot Tub & Tiki Hut! Dbed",16489649,Francis,York,Fredericton,45.93823,-66.64044,Private room,100,1,83,2022-06-23,0.86,2,326,9,,2022.0,100,"SKYLINE RESORT WITH POOL, HOT TUB & TIKI HUT! DBED","skyline resort with pool, hot tub & tiki hut! dbed"
129,14089457,Camping at Brigadoon Fiber Farm Alpacas,69957467,Rachel,Sunbury,Blissville,45.57842,-66.54766,Entire home/apt,40,1,47,2022-06-06,0.66,1,174,1,,2022.0,40,CAMPING AT BRIGADOON FIBER FARM ALPACAS,camping at brigadoon fiber farm alpacas
130,3310272,Pointe-du-Chêne: Parlee Beach Cottage,14467849,B,Westmorland,Shediac,46.23471,-64.51617,Entire home/apt,264,7,38,2021-09-12,0.39,1,303,4,,2021.0,1848,POINTE-DU-CHÊNE: PARLEE BEACH COTTAGE,pointe-du-chêne: parlee beach cottage
131,14146679,Resort retreat!,85441168,Dawn,Kings,Rothesay,45.38929,-65.95074,Private room,66,1,47,2021-11-28,0.65,3,174,1,,2021.0,66,RESORT RETREAT!,resort retreat!
132,3324500,Suites @ 157  Sea view,16784473,Ann,Kent,Wellington,46.47954,-64.69794,Private room,160,5,0,,,2,357,0,,,800,SUITES @ 157  SEA VIEW,suites @ 157  sea view
133,14146761,King size comfort!,85441168,Dawn,Kings,Rothesay,45.38807,-65.95282,Private room,95,3,117,2022-06-12,1.64,3,193,17,,2022.0,285,KING SIZE COMFORT!,king size comfort!
134,3370306,Red Herring Cottage,17003698,Deborah,Charlotte,Grand Manan,44.76104,-66.74383,Entire home/apt,160,5,17,2021-09-03,0.18,1,231,5,,2021.0,800,RED HERRING COTTAGE,red herring cottage
135,14215464,Peaceful Log Home on the Miramichi River,86330446,Paul,Northumberland,Nelson,46.83042,-65.77608,Entire home/apt,241,3,14,2020-08-11,0.2,1,237,0,,2020.0,723,PEACEFUL LOG HOME ON THE MIRAMICHI RIVER,peaceful log home on the miramichi river
136,3448040,Cottage for rent NEAR Parlee Beach,17377352,Monique,Westmorland,Shediac,46.23732,-64.5119,Entire home/apt,200,7,4,2019-08-17,0.05,1,0,0,,2019.0,1400,COTTAGE FOR RENT NEAR PARLEE BEACH,cottage for rent near parlee beach
137,14219838,Calm by the seaside,78811308,Ginette,Westmorland,Shediac,46.22161,-64.37889,Entire home/apt,220,7,15,2021-10-02,0.21,1,0,1,,2021.0,1540,CALM BY THE SEASIDE,calm by the seaside
138,14327395,"Beautiful OCEANFRONT BEACH Cottage - NB, Canada",87675663,Krista,Westmorland,Botsford,46.05436,-64.02227,Entire home/apt,210,7,4,2021-10-03,0.11,1,293,2,,2021.0,1470,"BEAUTIFUL OCEANFRONT BEACH COTTAGE - NB, CANADA","beautiful oceanfront beach cottage - nb, canada"
139,3543178,The NODD-INN - 3/1 Apartment,17836479,Lorrie,Charlotte,Saint Andrews,45.0969,-67.07441,Entire home/apt,190,2,46,2021-08-30,0.48,1,205,9,,2021.0,380,THE NODD-INN - 3/1 APARTMENT,the nodd-inn - 3/1 apartment
140,3562967,Catch the Wind - Bed & Breakfast,17938931,Art,Albert,Hopewell,45.77091,-64.65566,Private room,110,1,219,2021-08-31,2.28,2,345,5,,2021.0,110,CATCH THE WIND - BED & BREAKFAST,catch the wind - bed & breakfast
141,14339974,Studio Touristique Haché,87812966,Marie Ghislaine,Gloucester,Paquetville,47.62782,-65.28653,Entire home/apt,78,1,213,2022-06-23,2.98,2,332,35,,2022.0,78,STUDIO TOURISTIQUE HACHÉ,studio touristique haché
142,3626331,Suite # 1 Downtown Fredericton NB superhosts,13302046,Victoria,York,Fredericton,45.95794,-66.63522,Entire home/apt,120,1,343,2022-06-23,3.57,5,111,25,,2022.0,120,SUITE # 1 DOWNTOWN FREDERICTON NB SUPERHOSTS,suite # 1 downtown fredericton nb superhosts
143,3696064,Pumpkin B&B,18825144,Lynda,Westmorland,Westmorland,46.04963,-64.08476,Private room,120,1,4,2019-08-17,0.11,2,351,0,,2019.0,120,PUMPKIN B&B,pumpkin b&b
144,14367492,Maple leaf private room,50804209,Juliet,Saint John,City of Saint John,45.24814,-66.10958,Private room,49,1,11,2022-01-20,0.25,2,175,1,,2022.0,49,MAPLE LEAF PRIVATE ROOM,maple leaf private room
145,3696105,Pumpkin Inn B&B,18825144,Lynda,Westmorland,Westmorland,46.04932,-64.08544,Private room,128,1,36,2022-05-19,0.43,2,354,10,,2022.0,128,PUMPKIN INN B&B,pumpkin inn b&b
146,14426010,St. Martins - Listen to the Roll'n Sea,88775749,Gary,Saint John,Saint Martins,45.35811,-65.5298,Private room,120,1,93,2021-10-26,1.5,2,85,19,,2021.0,120,ST. MARTINS - LISTEN TO THE ROLL'N SEA,st. martins - listen to the roll'n sea
147,3697522,The Boathouse on Wegesegum,11880724,Junior,Queens,Chipman,46.15525,-65.89744,Entire home/apt,89,2,121,2022-06-20,1.42,1,251,18,,2022.0,178,THE BOATHOUSE ON WEGESEGUM,the boathouse on wegesegum
148,14523462,Norwood on the Washademoak Bed & Breakfast,49423729,Ines,Queens,Cambridge,45.74398,-66.02666,Private room,105,1,33,2022-06-05,0.47,2,68,4,,2022.0,105,NORWOOD ON THE WASHADEMOAK BED & BREAKFAST,norwood on the washademoak bed & breakfast
149,3705233,Stargazer Room - An Artist's Garden,18274338,Karin,Albert,Harvey,45.65058,-64.73643,Private room,125,2,77,2022-06-13,0.81,3,320,9,,2022.0,250,STARGAZER ROOM - AN ARTIST'S GARDEN,stargazer room - an artist's garden
150,14527674,Travel Host. Private comfy suite ground floor.,85327049,Harry,Westmorland,Shediac,46.213619,-64.55056,Private room,120,1,83,2022-06-19,1.35,1,302,30,,2022.0,120,TRAVEL HOST. PRIVATE COMFY SUITE GROUND FLOOR.,travel host. private comfy suite ground floor.
151,3756385,L'Ancrage B&B (3x Lits jumeaux),19228862,L'Ancrage,Kent,Saint-Louis,46.74195,-64.98076,Private room,120,1,8,2022-02-13,0.34,4,287,6,,2022.0,120,L'ANCRAGE B&B (3X LITS JUMEAUX),l'ancrage b&b (3x lits jumeaux)
152,14533154,Water view retreat W/ hot in Downtown Shediac,89874444,Leonard,Westmorland,Shediac,46.22388,-64.54371,Entire home/apt,275,2,29,2022-06-13,0.41,3,230,12,,2022.0,550,WATER VIEW RETREAT W/ HOT IN DOWNTOWN SHEDIAC,water view retreat w/ hot in downtown shediac
153,16892518,Queen Bedroom w/ private ensuite & HOT BREAKFAST!,62451007,Sébastien & Heather,Westmorland,Shediac,46.22099,-64.53424,Private room,999,1,3,2019-03-30,0.05,4,364,0,,2019.0,999,QUEEN BEDROOM W/ PRIVATE ENSUITE & HOT BREAKFAST!,queen bedroom w/ private ensuite & hot breakfast!
154,16892662,Beautiful Water Front House!,40725689,Scott,Westmorland,Shediac,46.23692,-64.56262,Entire home/apt,400,7,40,2022-04-28,0.66,1,61,12,,2022.0,2800,BEAUTIFUL WATER FRONT HOUSE!,beautiful water front house!
155,14654908,"Warm, Specious room for work or leisure time..",81343310,Kamini,Gloucester,Bathurst,47.61056,-65.68105,Private room,125,1,10,2021-09-05,0.16,4,360,2,,2021.0,125,"WARM, SPECIOUS ROOM FOR WORK OR LEISURE TIME..","warm, specious room for work or leisure time.."
156,16893860,"Antique-Filled Bedroom - Queen bed, private bath",62451007,Sébastien & Heather,Westmorland,Shediac,46.21954,-64.53559,Private room,999,1,0,,,4,363,0,,,999,"ANTIQUE-FILLED BEDROOM - QUEEN BED, PRIVATE BATH","antique-filled bedroom - queen bed, private bath"
157,14715510,Home Sweet Cottage - Néguac,80574800,Natalie,Northumberland,Alnwick,47.26527,-65.04578,Entire home/apt,95,1,91,2022-06-14,2.55,1,114,61,,2022.0,95,HOME SWEET COTTAGE - NÉGUAC,home sweet cottage - néguac
158,16894685,"2-Bedroom Combo, private bath - Downtown Shediac",62451007,Sébastien & Heather,Westmorland,Shediac,46.22105,-64.5347,Private room,999,1,33,2018-07-28,0.53,4,364,0,,2018.0,999,"2-BEDROOM COMBO, PRIVATE BATH - DOWNTOWN SHEDIAC","2-bedroom combo, private bath - downtown shediac"
159,16895589,Bright Bedroom/Ensuite in downtown Victorian villa,62451007,Sébastien & Heather,Westmorland,Shediac,46.22108,-64.53567,Private room,999,1,0,,,4,363,0,,,999,BRIGHT BEDROOM/ENSUITE IN DOWNTOWN VICTORIAN VILLA,bright bedroom/ensuite in downtown victorian villa
160,16911794,Robertville close to Bathurst New Brunswick Canada,112596413,Livain Et Carmelle,Gloucester,Beresford,47.70941,-65.77814,Private room,620,2,8,2021-06-27,0.12,2,245,1,,2021.0,1240,ROBERTVILLE CLOSE TO BATHURST NEW BRUNSWICK CANADA,robertville close to bathurst new brunswick canada
161,14746443,Beautiful 4 season cottage,79493761,Dominique,Westmorland,Shediac,46.23701,-64.50276,Entire home/apt,207,4,15,2021-09-23,0.22,1,310,5,,2021.0,828,BEAUTIFUL 4 SEASON COTTAGE,beautiful 4 season cottage
162,16945927,Breathtaking view - 1 Bedroom apartment,9663931,Jennifer,Saint John,City of Saint John,45.27696,-66.15136,Entire home/apt,87,3,61,2020-11-28,0.97,1,51,0,,2020.0,261,BREATHTAKING VIEW - 1 BEDROOM APARTMENT,breathtaking view - 1 bedroom apartment
163,14761648,Cozy home near Kouchibouguac Nat'l Park,92053390,Donna,Kent,Saint-Louis,46.73422,-64.97769,Entire home/apt,112,2,4,2022-06-19,3.53,1,44,4,,2022.0,224,COZY HOME NEAR KOUCHIBOUGUAC NAT'L PARK,cozy home near kouchibouguac nat'l park
164,16963125,"Warm, Inviting Room with Beautiful View",65411399,Diane,York,Douglas,45.993765882651495,-66.78457848169063,Private room,69,1,144,2022-06-09,2.22,2,152,19,,2022.0,69,"WARM, INVITING ROOM WITH BEAUTIFUL VIEW","warm, inviting room with beautiful view"
165,14771692,Beachfront Retreat,23868623,Thomas,Westmorland,Botsford,46.18086,-64.0209,Entire home/apt,250,2,27,2022-05-23,0.38,1,15,8,,2022.0,500,BEACHFRONT RETREAT,beachfront retreat
166,17040434,Heart of Sackville Apartment - Staghorn Suite,470403,Maggie,Westmorland,Sackville,45.89996,-64.3649,Entire home/apt,74,2,241,2022-06-13,3.73,1,283,25,,2022.0,148,HEART OF SACKVILLE APARTMENT - STAGHORN SUITE,heart of sackville apartment - staghorn suite
167,14833043,Luxury Spa Suite,85441168,Dawn,Kings,Rothesay,45.38768,-65.95061,Private room,120,1,237,2022-06-19,3.86,3,345,19,,2022.0,120,LUXURY SPA SUITE,luxury spa suite
168,17078315,Downtown House next to Queen Sq Park & Market,102506185,Curt,York,Fredericton,45.95497,-66.63906,Entire home/apt,134,3,165,2022-06-10,2.57,4,184,10,,2022.0,402,DOWNTOWN HOUSE NEXT TO QUEEN SQ PARK & MARKET,downtown house next to queen sq park & market
169,14908225,Charming room in cozy bungalow,92866903,Phil & Linda,Kings,Rothesay,45.44896,-65.98095,Private room,79,1,87,2022-06-22,1.24,1,335,26,,2022.0,79,CHARMING ROOM IN COZY BUNGALOW,charming room in cozy bungalow
170,17101347,Magnifique chalet en bois ronds fait à la main,114627456,Eric,Madawaska,Saint-Jacques,47.43965,-68.46107,Entire home/apt,225,2,55,2022-06-05,0.93,4,307,6,,2022.0,450,MAGNIFIQUE CHALET EN BOIS RONDS FAIT À LA MAIN,magnifique chalet en bois ronds fait à la main
171,14927735,Relaxing Seaside Cottage,93851254,Stephen,Westmorland,Shediac,46.26418,-64.56652,Entire home/apt,185,1,143,2022-06-12,2.05,1,199,11,,2022.0,185,RELAXING SEASIDE COTTAGE,relaxing seaside cottage
172,14973894,Ocean Front! Perfect family/romantic getaway,94327377,Serge,Kent,Richibucto,46.6833,-64.77197,Entire home/apt,408,1,77,2022-05-30,1.11,2,316,14,,2022.0,408,OCEAN FRONT! PERFECT FAMILY/ROMANTIC GETAWAY,ocean front! perfect family/romantic getaway
173,4359205,Coteau Road Paradise Guest Suites,22622127,Tina,Gloucester,Shippagan,47.83371,-64.56034,Entire home/apt,154,2,0,,,1,75,0,,,308,COTEAU ROAD PARADISE GUEST SUITES,coteau road paradise guest suites
174,4439715,Beach House in the Bluffs,14633675,Terry,Westmorland,Shediac,46.23736,-64.50755,Entire home/apt,165,7,0,,,1,30,0,,,1155,BEACH HOUSE IN THE BLUFFS,beach house in the bluffs
175,15026178,L'Escale / Stop N' Rest (N.-B.),63213456,Sylvie Et Gordon,Restigouche,Colborne,47.96196,-66.16601,Entire home/apt,70,2,90,2022-06-22,1.29,2,309,20,,2022.0,140,L'ESCALE / STOP N' REST (N.-B.),l'escale / stop n' rest (n.-b.)
176,4484263,Artsy Fantastic Fun Flat!,4679107,Debbie,Saint John,City of Saint John,45.27057,-66.06036,Entire home/apt,160,2,182,2022-06-18,1.97,2,285,30,,2022.0,320,ARTSY FANTASTIC FUN FLAT!,artsy fantastic fun flat!
177,4549425,NO CLEANING FEES! Cozy 1 Bed. Basement Apt.,23587432,Paul,Westmorland,Moncton,46.06336,-64.71014,Entire home/apt,64,2,200,2022-06-09,2.25,2,289,34,,2022.0,128,NO CLEANING FEES! COZY 1 BED. BASEMENT APT.,no cleaning fees! cozy 1 bed. basement apt.
178,15178554,Duneside Beach House,12190011,Michael,Gloucester,Bathurst,47.66961,-65.64271,Entire home/apt,450,7,3,2018-09-09,0.05,1,277,0,,2018.0,3150,DUNESIDE BEACH HOUSE,duneside beach house
179,5531947,"location  8 chalets ,1-888-250-7770",26377084,Donald,Restigouche,Saint-Quentin,47.58141,-67.38104,Entire home/apt,140,2,5,2021-10-03,0.06,1,362,1,,2021.0,280,"LOCATION  8 CHALETS ,1-888-250-7770","location  8 chalets ,1-888-250-7770"
180,15357996,Fully furnished 2 bedrm suite - Downtown Moncton,93644538,Lorraine,Westmorland,Moncton,46.09095,-64.78947,Entire home/apt,135,4,22,2019-08-19,0.33,16,0,0,,2019.0,540,FULLY FURNISHED 2 BEDRM SUITE - DOWNTOWN MONCTON,fully furnished 2 bedrm suite - downtown moncton
181,5586792,Old south home•Vegan• River trails!,28966730,Tanya,York,Fredericton,45.96431,-66.62439,Private room,90,1,43,2022-02-24,0.49,3,347,3,,2022.0,90,OLD SOUTH HOME•VEGAN• RIVER TRAILS!,old south home•vegan• river trails!
182,15418104,Shediac water front weekly rental,79006286,Maher,Westmorland,Shediac,46.22843,-64.52475,Entire home/apt,286,10,9,2021-08-23,0.14,1,334,2,,2021.0,2860,SHEDIAC WATER FRONT WEEKLY RENTAL,shediac water front weekly rental
183,15432033,Cozy log home overlooking the Miramichi River,93471596,Shelly,Northumberland,Blissfield,46.54738,-66.15975,Entire home/apt,156,2,155,2022-04-22,2.54,1,254,30,,2022.0,312,COZY LOG HOME OVERLOOKING THE MIRAMICHI RIVER,cozy log home overlooking the miramichi river
184,5755517,5 star 2 story Loft in heart of Moncton,17174254,Samuel,Westmorland,Moncton,46.09601,-64.79074,Entire home/apt,139,2,174,2022-06-08,2.07,1,298,42,,2022.0,278,5 STAR 2 STORY LOFT IN HEART OF MONCTON,5 star 2 story loft in heart of moncton
185,5929205,Pitch your tent in Paradise,28215063,Melanie,Westmorland,Moncton,46.21767,-64.89048,Entire home/apt,25,1,32,2022-06-04,0.37,1,362,8,,2022.0,25,PITCH YOUR TENT IN PARADISE,pitch your tent in paradise
186,15547263,"Paradise in ""The City""",67764350,Jennifer,Charlotte,Grand Manan,44.75167,-66.83825,Entire home/apt,132,2,116,2022-06-14,1.68,3,191,25,,2022.0,264,"PARADISE IN ""THE CITY""","paradise in ""the city"""
187,5965041,Parlee Beach Cottage,30966363,Nancy,Westmorland,Shediac,46.23591,-64.5025,Entire home/apt,225,5,13,2019-07-13,0.18,1,131,0,,2019.0,1125,PARLEE BEACH COTTAGE,parlee beach cottage
188,15550428,Bright 2 BDRM Apt in City Centre,10438121,Debra,York,Fredericton,45.95398,-66.65722,Entire home/apt,100,5,25,2022-05-09,0.45,1,302,4,,2022.0,500,BRIGHT 2 BDRM APT IN CITY CENTRE,bright 2 bdrm apt in city centre
189,5966300,Big Axe B&B - Maple Suite,30970908,Vasyl,York,Southhampton,45.9748,-67.24077,Private room,120,1,101,2022-05-12,1.19,4,332,15,,2022.0,120,BIG AXE B&B - MAPLE SUITE,big axe b&b - maple suite
190,15670954,The LOFT,6772314,Dwight & Cheryl,Saint John,City of Saint John,45.27353,-66.05309,Private room,125,1,83,2020-03-20,1.22,10,174,0,,2020.0,125,THE LOFT,the loft
191,15695235,Beautiful Island Cottage with Ocean View,101323669,Carly,Charlotte,Grand Manan,44.72367,-66.75733,Entire home/apt,179,3,6,2022-06-17,0.8,2,261,6,,2022.0,537,BEAUTIFUL ISLAND COTTAGE WITH OCEAN VIEW,beautiful island cottage with ocean view
