id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
28909672,Home away from home,69678783,Tina,Westmorland,Shediac,46.2368,-64.51644,Entire home/apt,165,7,9,2021-08-08,0.25,2,274,2,
31334088,Modern Townhouse!,77563029,Jesus & Morella,Albert,Coverdale,46.0693,-64.76046,Entire home/apt,135,4,30,2022-06-01,0.71,2,31,10,
28962398,"Comfy, River view, Key-less, Kitchenette, Sauna!",187951740,Robb,York,Fredericton,45.95974,-66.62531,Entire home/apt,87,2,87,2021-10-15,1.99,1,0,2,
31350551,Pam’s Place,234736663,Pamela,Charlotte,Grand Manan,44.65437,-66.83389,Private room,56,1,123,2022-06-21,3.12,1,307,50,
31355705,Superbe chalet sur le bord de la mer,115795779,Turmel,Gloucester,Shippagan,47.86241,-64.53088,Entire home/apt,175,5,20,2022-05-30,0.54,1,55,2,
31359977,Lank Estate,169589672,Clayton,Charlotte,Campobello,44.90334,-66.95509,Private room,78,1,23,2021-08-29,0.60,1,266,3,
28964948,Serenity Cottage,189678918,Greg And Brenda,Westmorland,Shediac,46.22563,-64.30807,Entire home/apt,176,2,56,2021-09-19,1.24,1,292,25,
31360850,Spacious & Stunning 3 Bedroom Heritage Home,120804540,Kristen,Saint John,City of Saint John,45.2727,-66.05173,Entire home/apt,356,1,88,2022-06-12,2.14,1,24,23,
29010571,Family Home In The Center Of Fredericton,69824690,Nadya,York,Fredericton,45.94316,-66.66217,Entire home/apt,74,6,95,2022-06-06,2.10,1,252,25,
31376963,Lovely Apartment close to downtown Moncton,234984743,Linda,Westmorland,Moncton,46.09698,-64.78015,Entire home/apt,99,3,138,2022-06-15,3.30,1,274,42,
29132830,"Private Basement Suite with bathroom in Dieppe, NB",219539691,Patricia,Westmorland,Moncton,46.0892,-64.7175,Private room,61,1,370,2022-06-17,8.26,1,96,134,
31383321,"Beautiful bed w/Private bath Shediac, NB",228287850,LaCasa,Westmorland,Shediac,46.22042,-64.53654,Private room,150,1,20,2021-09-16,0.52,3,210,3,
29142720,"""Lookout Dome"" at the Belleisle Bayview Retreat",37719862,Andrew,Kings,Springfield,45.60821,-65.89323,Private room,172,1,276,2022-06-22,7.86,3,316,82,
31411652,Greenslades - Historic 5 Bedroom House,15564049,Andrew,Westmorland,Sackville,45.8939,-64.36057,Entire home/apt,272,3,36,2022-06-20,0.94,1,70,15,
29153949,♕ Comfortable suite in the heart of Moncton!,36750612,Steve And Tammy,Westmorland,Moncton,46.09371,-64.79099,Private room,55,1,151,2022-06-20,3.36,4,300,23,
31415324,NB Vacation Haven,235314064,Ann,York,New Maryland,45.89926,-66.68881,Entire home/apt,175,3,15,2020-08-31,0.39,1,144,0,
29181162,Tides 1- St Andrews Waterfront Apartment,219885619,Janice,Charlotte,Saint Andrews,45.07241,-67.05151,Entire home/apt,175,7,1,2019-07-27,0.03,2,22,0,
31428489,Kapusta (Sunset) 2 Bedroom cottage,99773574,Joe,Northumberland,Northesk,46.96116,-65.74229,Entire home/apt,172,2,43,2022-06-02,1.15,2,77,15,
29244907,Basement Suite w/private Entrance on Southside,157832713,Roseline,York,Fredericton,45.92003,-66.6265,Entire home/apt,100,1,82,2022-05-08,2.04,1,1,27,
29274766,Studio by the sea,220550356,Gilles,Westmorland,Shediac,46.23605,-64.45785,Private room,95,6,23,2022-05-16,0.54,2,140,6,
29305884,Chambre en famille acadienne #2,84571371,Christian Et Mylene,Gloucester,Saumarez,47.50301,-64.93788,Private room,55,2,1,2021-10-07,0.11,2,68,1,
29311766,Centrally Located 1-bedroom Charming Suite,73437325,Valerie,Westmorland,Moncton,46.10124,-64.79701,Entire home/apt,72,1,82,2022-06-14,2.08,1,90,20,
29336814,Miles of Happiness,63164978,Sandee,York,Fredericton,45.96207,-66.6227,Entire home/apt,117,2,60,2022-06-10,1.37,1,244,28,
29337608,Oyster Bay Retreat.,201368557,Alexandra Tina,Kent,Dundas,46.29853,-64.5634,Entire home/apt,150,7,4,2021-09-03,0.36,1,131,4,
29415885,Chalet JP Cottage:  3 bdrm cottage steps to beach,73182947,Michel,Westmorland,Shediac,46.23178,-64.4041,Entire home/apt,230,3,17,2021-09-26,0.47,1,109,5,
29583356,Sweet Modern Studio Apartment Uptown!,50511831,Historica,Saint John,City of Saint John,45.27064,-66.06097,Entire home/apt,132,1,10,2022-05-28,0.23,11,0,3,
29592717,Million dollar view.,222758909,Danny,York,Fredericton,45.92851,-66.62293,Entire home/apt,99,15,62,2022-05-01,1.40,1,19,10,
29626351,The Beaver Dam,223006554,Clay,Carleton,Peel,46.43988,-67.61859,Entire home/apt,120,2,47,2022-04-17,1.09,4,174,8,
29722870,Eau Soleil Levant - Waterfront relaxing oasis.,223623814,Suzie,Gloucester,Beresford,47.75597,-65.71376,Entire home/apt,150,6,9,2021-09-01,0.22,1,197,2,
25747318,"Family house near downtown , Smart TV WiFi+cable",181655580,Camelia,Madawaska,Madawaska,47.36167,-68.34554,Entire home/apt,52,90,184,2022-03-13,3.78,3,3,1,
25778103,Parlee Beach Cottage - Summer Tranquility,193726684,Claire,Westmorland,Shediac,46.23282,-64.49874,Entire home/apt,158,7,17,2021-08-21,0.35,1,245,4,
29761278,Falls Retreat,223911143,Stephane,Victoria,Grand Falls Town,47.04913,-67.7394,Entire home/apt,151,1,138,2022-06-17,3.20,3,298,71,
25842592,Cozy Country Retreat Nestled in Nature.,65411399,Diane,York,Douglas,45.99372,-66.78346,Private room,69,1,97,2022-06-09,1.98,2,342,10,
25910517,Bay Breeze House,194722011,Peggy & Frank,Restigouche,Durham,47.922844,-66.080521,Entire home/apt,300,2,25,2022-03-13,0.53,2,320,12,
29874070,Maplehurst Manor - The Keillor Suite,224655445,Jeff And Marisca,Westmorland,Dorchester,45.89859,-64.51213,Private room,199,1,7,2021-08-28,0.19,3,237,3,
25913766,~~~  GLENGARRY ~~~ Cottage. ~~,194743867,Garry,Westmorland,Botsford,46.09297,-63.95129,Entire home/apt,99,1,110,2022-06-21,2.27,1,119,25,
29876630,Wilson's Resort- Main Lodge,98021600,Keith,Northumberland,Ludlow,46.50586,-66.30964,Entire home/apt,800,2,24,2022-06-12,0.57,1,309,10,
25938740,(80-5) Fully furnished 4 bedrm suite with 2 bathrm,93644538,Lorraine,Westmorland,Moncton,46.11477,-64.77589,Entire home/apt,192,3,13,2022-05-28,0.27,16,0,4,
25947146,Roulotte au bord de la mer,195030975,Charles,Gloucester,Shippagan,47.73901,-64.62504,Entire home/apt,140,5,15,2021-08-29,0.31,2,322,4,
29879877,Seely Street Bed & Breakfast,224697280,Garth,Saint John,City of Saint John,45.28475,-66.05919,Private room,126,1,0,,,1,35,0,
25977235,Mclong's BNB,195252128,Tammy,Westmorland,Moncton,46.09813,-64.79549,Entire home/apt,99,2,55,2022-06-20,1.12,1,0,14,
29883334,Chalet sur le bord de l'eau #1 /Waterfront cottage,207536316,Philippe,Gloucester,Saumarez,47.53059,-64.94101,Entire home/apt,154,2,243,2022-06-19,5.59,2,272,69,
26037490,UN PETIT COIN DE PARADIS À CARAQUET!!!,119671846,Paul,Gloucester,Caraquet,47.77516,-65.02964,Entire home/apt,160,7,9,2021-10-03,0.18,1,53,5,
29928244,Cloney's Cottage,192826996,Kristan & Josh,Charlotte,Saint David,45.22443,-67.17592,Entire home/apt,250,3,16,2020-09-08,0.43,1,0,0,
29941867,Spectacular beach house,225114479,Michael,Westmorland,Shediac,46.22609,-64.3434,Entire home/apt,585,7,1,2018-12-01,0.02,1,101,0,
26085709,The Barbour Inn... Sur/On la Baie-des-Chaleurs,79694911,Mark,Restigouche,Dalhousie,48.06084,-66.35276,Entire home/apt,150,2,22,2022-03-13,0.45,1,315,13,
29964597,Barachois loft,164876061,Jason & Blossom,Westmorland,Shediac,46.22116,-64.35408,Entire home/apt,125,4,4,2021-08-22,0.36,1,299,4,
30011720,Hôtel du Vieux Port by Bower Hotels & Suites,4000300,Bower Hotel,Westmorland,Shediac,46.21957,-64.54734,Private room,140,1,5,2019-08-29,0.14,35,169,0,
26125204,Westside flat with easy access to and from highway,149837290,Norma,Saint John,City of Saint John,45.25445,-66.07426,Entire home/apt,161,1,48,2022-06-22,1.03,1,128,4,
30011919,Hôtel du Vieux Port by Bower Hotels & Suites,4000300,Bower Hotel,Westmorland,Shediac,46.21957,-64.54734,Private room,140,1,0,,,35,61,0,
26153586,Beautiful Bohemian Family Dream Home,6786797,Sophie,Westmorland,Moncton,46.11819,-64.72795,Entire home/apt,475,4,15,2021-08-15,0.31,1,314,1,
30012023,Hôtel du Vieux Port by Bower Hotels & Suites,4000300,Bower Hotel,Westmorland,Shediac,46.21957,-64.54734,Private room,140,1,1,2019-07-07,0.03,35,68,0,
26165942,Moncton Nice House,196668971,Loan,Westmorland,Moncton,46.11805,-64.85651,Private room,55,1,88,2022-06-03,1.82,1,159,3,
30012239,Hôtel du Vieux Port by Bower Hotels & Suites,4000300,Bower Hotel,Westmorland,Shediac,46.21957,-64.54734,Private room,140,1,3,2019-10-06,0.08,35,83,0,
26168082,Fisherman's Rest with the most Spectacular Sunrise,5921547,Lucy,Charlotte,Pennfield,45.06758,-66.74189,Entire home/apt,99,3,45,2022-06-16,0.97,1,322,22,
26225011,A QUIET TOUCH WHILE ON THE GO,131649480,Mary,Saint John,City of Saint John,45.2497,-66.09263,Private room,57,2,59,2022-05-30,1.23,1,348,17,
30012306,Hôtel du Vieux Port by Bower Hotels & Suites,4000300,Bower Hotel,Westmorland,Shediac,46.21957,-64.54734,Private room,140,1,2,2019-08-15,0.06,35,72,0,
30012409,Hôtel du Vieux Port by Bower Hotels & Suites,4000300,Bower Hotel,Westmorland,Shediac,46.21957,-64.54734,Private room,173,1,0,,,35,52,0,
26294044,"bare bones guest house,Midway NB",197668020,Ben,Albert,Harvey,45.68227,-64.76783,Entire home/apt,129,2,42,2021-09-03,0.89,1,331,8,
30012464,Hôtel du Vieux Port by Bower Hotels & Suites,4000300,Bower Hotel,Westmorland,Shediac,46.21957,-64.54734,Private room,168,1,1,2019-09-03,0.03,35,51,0,
30123167,Double Queen Suite Historic Inn,226336204,Michael,Northumberland,Nelson,46.98268,-65.55537,Private room,105,2,16,2022-05-19,0.39,4,347,6,
31433528,"Entire home downtown in St. Andrews, NB",16587869,Michelle,Charlotte,Saint Andrews,45.07737,-67.05384,Entire home/apt,350,4,2,2019-10-21,0.06,1,0,0,
30125777,Cozy Ocean Side Rustic Cabin,70652859,Kipani,Gloucester,Bathurst,47.66051,-65.59549,Entire home/apt,75,1,57,2022-06-03,1.35,2,284,30,
30144005,Two bedroom Queen river view suite,226336204,Michael,Northumberland,Nelson,46.98271,-65.55494,Entire home/apt,89,2,33,2022-06-08,0.78,4,288,7,
30163243,睡眠宝宝床,59023158,Lili,York,North Lake,45.82222,-67.73534,Private room,19,15,0,,,1,11,0,
30294380,NEW A unique adventure in a cozy church,193525307,Mike,Kings,Westfield,45.36641,-66.20946,Entire home/apt,70,2,3,2019-09-02,0.09,3,0,0,
30295185,Beach House,227536994,Jasmine,Gloucester,Bathurst,47.65388,-65.60801,Entire home/apt,238,3,38,2022-06-18,0.88,1,210,9,
30317315,Whispering Willow,199006758,Richard And Shelley,Westmorland,Shediac,46.15566,-64.56456,Entire home/apt,750,4,4,2022-05-05,0.11,1,241,1,
31437858,Maison Chiasson 3 (A),49892961,Yves,Gloucester,Shippagan,47.73846,-64.62216,Entire home/apt,170,7,0,,,4,56,0,
30405572,Castle Manor Unit 101 - several units available,228309028,Jay,Westmorland,Moncton,46.09601,-64.78628,Entire home/apt,199,1,95,2022-05-28,2.21,12,48,11,
31560442,Beautiful paradise on Square Lake $140 per night,99740828,Susan,Westmorland,Botsford,46.14078,-64.24324,Entire home/apt,140,3,12,2021-09-05,1.01,1,311,12,
30460410,Chimney Room,73903767,Ghislain,Gloucester,Saumarez,47.5091,-64.90891,Private room,35,1,8,2019-09-28,0.21,3,275,0,
31568852,Broadway Oasis,223911143,Stephane,Victoria,Grand Falls Town,47.04712,-67.73926,Entire home/apt,151,1,55,2022-06-09,1.38,3,325,26,
30468838,When travelling and need a cozy place to stay,102616742,Andrew,Northumberland,Newcastle,47.00351,-65.56974,Private room,51,1,8,2022-06-18,0.83,2,138,8,
31625341,#2 Spacious room in historic Uptown Saint John,210010168,J J,Saint John,City of Saint John,45.27389,-66.05305,Private room,39,1,154,2022-06-08,3.96,2,5,41,
31705655,R&R Cabin Experience #2,237778927,Rosalie And Rod,Gloucester,Inkerman,47.65125,-64.84095,Private room,85,2,37,2022-06-11,1.02,2,318,19,
30528219,4 SEASON LOG CABIN FOR RENT ON THE BELLEISLE BAY,228917403,Jean,Kings,Springfield,45.63987,-65.88035,Entire home/apt,300,2,18,2022-06-05,0.45,1,257,9,
31728374,Point O'View,73109079,Michael,York,Fredericton,45.99081,-66.57927,Entire home/apt,113,10,14,2021-12-29,0.35,1,32,4,
31781388,Next to Moncton city hospital Solace house,212980605,Maurice,Westmorland,Moncton,46.10102,-64.80451,Entire home/apt,120,4,40,2021-10-24,1.00,1,88,7,
30554337,Elm Tree River cottage in Petit-Rocher.,229246383,Denis,Gloucester,Beresford,47.80921,-65.75322,Entire home/apt,150,2,74,2022-04-10,1.76,1,289,20,
30690572,Campobello Island  Dream,185548019,Shelley,Charlotte,Campobello,44.90086,-66.95767,Entire home/apt,175,3,5,2019-09-25,0.14,1,0,0,
26321767,"Sawmill Creek Cabin, Caledonia Mountain NB",142702545,Chantal,Albert,Hillsborough,45.83804,-64.75724,Entire home/apt,128,2,131,2022-06-12,2.87,1,195,64,
30706722,3 Bedrm bungalow Walk to Moncton City Hospital!,93644538,Lorraine,Westmorland,Moncton,46.1072,-64.81294,Entire home/apt,162,3,11,2022-05-27,0.26,16,0,3,
30751648,Amazing private bachelor suite in Central Moncton!,38648418,Denis,Westmorland,Moncton,46.11077,-64.82733,Private room,56,1,276,2022-06-21,6.66,3,138,72,
33793298,Room at Restwell Motel (weekly),254985448,Roman,Westmorland,Moncton,46.11849,-64.93033,Private room,44,7,4,2020-09-04,0.17,2,11,0,
30758623,"Large House & spectacular views, central location",40161453,Eric,Saint John,City of Saint John,45.28755,-66.05665,Entire home/apt,516,2,9,2022-06-11,0.25,1,273,3,
33809268,The German Crown - Downtown Moncton (Non Smoking),324225136,Julie,Westmorland,Moncton,46.09325,-64.77927,Entire home/apt,182,2,31,2020-03-08,0.83,1,0,0,
30790546,Broadleaf Glamping (Cape Enrage Lighthouse ),230363642,Wendy,Albert,Hopewell,45.76274,-64.7079,Entire home/apt,200,2,48,2022-06-22,1.18,10,284,13,
33934746,Castle Manor Unit 204 - several units available,228309028,Jay,Westmorland,Moncton,46.09601,-64.78617,Entire home/apt,222,1,71,2022-06-06,1.84,12,42,23,
33942177,Entire cozy guest suite with spacious 3 bedrooms,256300208,Kelvin,Westmorland,Moncton,46.11228,-64.82314,Entire home/apt,73,1,53,2022-06-24,8.37,1,126,53,
30791594,Broadleaf Glamping (Shepody River Covered Bridge),230363642,Wendy,Albert,Hopewell,45.76407,-64.70917,Entire home/apt,200,2,16,2022-04-17,0.44,10,300,7,
33943132,Cozy quiet place next to hwy smart tv+wifi+netflix,243561378,Ioana-Lelia,Madawaska,Madawaska,47.3706,-68.32006,Entire home/apt,85,1,182,2022-06-20,4.82,9,317,44,
33964922,North Side Gem!,119479853,Andrea,York,Fredericton,46.01123,-66.63463,Entire home/apt,85,1,54,2022-06-22,1.64,1,259,20,
33992067,Broadleaf Mountain Chalet,230363642,Wendy,Albert,Hopewell,45.76277,-64.70826,Entire home/apt,850,2,51,2022-06-19,1.42,10,276,11,
34058304,Cave View Cottages- Sea Breeze Cottage,83035820,Becky,Saint John,Saint Martins,45.35975,-65.52768,Entire home/apt,200,3,76,2021-11-10,2.09,2,286,12,
34074721,⛾ ParkView - Best value in Moncton,36750612,Steve And Tammy,Westmorland,Moncton,46.09253,-64.79809,Private room,55,1,64,2022-06-20,1.77,4,327,22,
34093765,"THIRD room for rent in St. Andrews, NB.",185199713,Dave,Charlotte,Saint Andrews,45.07877,-67.05562,Private room,55,1,39,2022-06-24,1.03,3,340,15,
34112448,Seaside Haven Cottage,91495031,Seaside Haven,Charlotte,Grand Manan,44.66589,-66.76523,Entire home/apt,138,2,51,2022-06-22,1.34,5,20,13,
34153336,Suit7es @ 157 Garden View,16784473,Ann,Kent,Wellington,46.47969,-64.69814,Private room,185,5,0,,,2,178,0,
34168684,Victoria loft entire private loft with kitchen.,257590427,Peter,Westmorland,Botsford,46.23114,-64.26627,Entire home/apt,141,1,129,2022-06-21,3.42,2,60,46,
34187332,Farmhouse Loft in Countryside 13km to Fredericton,15438554,Carrie,York,Douglas,45.98432,-66.74619,Entire home/apt,95,2,10,2022-05-23,1.60,1,314,10,
34207816,"Crossing Paths #3 dooryard room,queen/private bath",30975068,Shaun,Carleton,Woodstock,46.15245,-67.57262,Hotel room,79,1,41,2022-05-16,1.15,3,353,21,
34208461,Downtown Apartment near George Dumont Hospital,197784880,Caroline,Westmorland,Moncton,46.09826,-64.78389,Entire home/apt,84,1,23,2022-06-07,2.90,2,304,23,
34208935,Water Street House - South Suite,36485666,Christina,Charlotte,Saint Andrews,45.0721,-67.05131,Private room,85,2,27,2020-09-06,0.74,3,38,0,
34222810,Seaside Haven Cottage,91495031,Seaside Haven,Charlotte,Grand Manan,44.66618,-66.763,Entire home/apt,131,2,25,2022-05-23,0.66,5,18,8,
34223179,Seaside Haven Cottage,91495031,Seaside Haven,Charlotte,Grand Manan,44.66583,-66.76414,Entire home/apt,138,2,28,2021-10-07,0.74,5,32,9,
34223448,Seaside Haven Cottage,91495031,Seaside Haven,Charlotte,Grand Manan,44.668,-66.76455,Entire home/apt,115,2,38,2021-09-16,1.00,5,0,8,
31860680,Coastal Haven,238789756,Samantha,Charlotte,Saint Patrick,45.17983,-66.98455,Entire home/apt,129,1,32,2020-01-05,0.78,1,174,0,
31861149,Tides 2- St. Andrews Waterfront Apartment,219885619,Janice,Charlotte,Saint Andrews,45.07241,-67.05151,Entire home/apt,175,7,1,2021-08-21,0.10,2,35,1,
31872537,My Fathers Place,61227945,Daren,Carleton,Aberdeen,46.54515,-67.23094,Entire home/apt,75,2,3,2021-08-22,0.26,1,335,3,
31887645,Downtown Ziggurat on TOP - Victoria Pk + Hospitals,743786,William,Westmorland,Moncton,46.09549,-64.79042,Entire home/apt,139,1,17,2021-12-11,0.44,2,27,5,
31901834,Beautiful cozy cottage few minutes walk to beach,39864275,Jeffrey & Bella,Westmorland,Shediac,46.23487,-64.48615,Entire home/apt,210,2,20,2022-06-17,0.55,2,123,4,
31921671,♬ Troubadour - Best value in Moncton,36750612,Steve And Tammy,Westmorland,Moncton,46.09292,-64.79065,Private room,55,1,122,2022-06-20,2.95,4,321,30,
31922421,Maison sur la plage vue 260◦ sur la mer,49749831,Claudine,Gloucester,Shippagan,47.81315,-64.70488,Entire home/apt,245,7,7,2022-06-16,0.20,1,150,5,
32041585,Country Holiday for your  Family,7964165,Sharon,Kings,Springfield,45.6502,-65.86034,Entire home/apt,400,1,2,2022-02-27,0.12,5,280,1,
32058321,Entire house minutes from beach - Weekly Rental,240246140,Nadine,Westmorland,Shediac,46.26348,-64.56695,Entire home/apt,143,7,7,2019-08-25,0.19,1,22,0,
32062685,St. Croix Tidal Riverfront  Stay in New Brunswick!,11761557,Debra,Charlotte,Saint Stephen,45.1872,-67.29219,Entire home/apt,189,28,1,2019-06-27,0.03,4,131,0,
32087035,The Country Decorator Holiday House,240652313,Gael,Westmorland,Botsford,46.11145,-63.86575,Entire home/apt,165,1,29,2021-09-27,0.80,1,83,13,
32088107,Our Beach House at Parlee Beach,139535795,Erin,Westmorland,Shediac,46.23248,-64.49921,Entire home/apt,199,5,19,2021-08-08,0.53,1,295,8,
34389433,Harris Hatch - Right Whale Suite,16292752,Karen,Charlotte,Saint Andrews,45.07691,-67.05515,Entire home/apt,148,6,24,2022-06-17,0.66,2,186,13,
30808016,King River View Suite Historic Inn,226336204,Michael,Northumberland,Nelson,46.9807,-65.55346,Private room,109,2,31,2022-05-23,0.73,4,339,4,
34410977,Fundy View,259743447,Greg,Albert,Alma,45.60216,-64.94715,Entire home/apt,255,3,54,2022-06-20,1.49,1,283,23,
34440779,Le Jardin Des Oiseaux - The Underground,259979911,Bill & Gabrielle,Westmorland,Sackville,45.9033,-64.36969,Entire home/apt,129,2,3,2020-08-09,0.09,3,50,0,
30808566,Lovely 1-bedroom in the Heart of Downtown,191923218,Emily And Jim,York,Fredericton,45.96009,-66.643,Entire home/apt,99,2,81,2022-06-10,1.91,3,283,31,
30818763,(11-3) 2 Bedroom fully furnished apartment.,93644538,Lorraine,Westmorland,Moncton,46.10163,-64.80797,Entire home/apt,113,4,8,2022-05-05,0.22,16,20,2,
34443322,Le Jardin Des Oiseaux - The Underground - Baker St,259979911,Bill & Gabrielle,Westmorland,Sackville,45.90307,-64.37096,Entire home/apt,99,2,0,,,3,50,0,
34443806,Le Jardin Des Oiseaux - The Underground - Oxford,259979911,Bill & Gabrielle,Westmorland,Sackville,45.90474,-64.37119,Entire home/apt,89,2,6,2020-08-03,0.16,3,50,0,
30859417,Ocean View Cottage - Near Shediac & Parlee Beach,230717305,Dominique,Westmorland,Shediac,46.23664,-64.46107,Entire home/apt,142,7,19,2022-06-04,0.52,1,65,10,
30909060,Your Own Cozy Apartment,230990630,Guillaume,Westmorland,Moncton,46.08433,-64.72659,Entire home/apt,199,2,50,2020-02-29,1.18,1,2,0,
34444461,Executive Studio Bathurst,186339144,Roger,Gloucester,Bathurst,47.61693,-65.6482,Entire home/apt,95,3,54,2022-01-27,1.45,2,312,17,
30924909,"Crawford Beach House, Summer Vacation Rental",200195952,Robin,Westmorland,Botsford,46.16496,-63.92739,Entire home/apt,150,7,1,2019-07-28,0.03,1,177,0,
34445904,"Waterfront Guest House near St. Andrews, NB.",260030835,Sandra,Charlotte,Saint Croix,45.14077,-67.13133,Entire home/apt,200,2,43,2022-06-19,1.17,1,21,13,
30956659,Relax Inn - only 10 mins from Moncton,231314056,Charlene & Mike,Westmorland,Moncton,46.08745,-64.97412,Entire home/apt,85,2,128,2022-06-12,3.02,1,172,36,
34446652,Spacious Two-Bedroom Private Apart-Long Term Stay,135990304,Erica,Westmorland,Moncton,46.09305,-64.79059,Entire home/apt,120,1,125,2022-06-16,3.44,2,142,34,
31113211,Beachfront Yurt...Just you and the Beach!,222180385,Nancy,Westmorland,Botsford,46.08899,-63.81547,Entire home/apt,207,1,124,2022-06-21,3.39,2,248,60,
